User-ID,ISBN,Book-Rating
51559,804114609,7
51559,1588720020,7
51574,60175966,7
51574,553277472,6
51574,767902513,7
51582,553272535,10
51589,66211611,9
51589,151002630,9
51589,345342968,8
51589,345445848,4
51589,375502025,5
51589,440229499,6
51589,440237688,6
51593,3442433495,5
51594,440217547,5
51594,671537458,5
51595,042513525X,9
51596,440180295,9
51599,61097667,7
51601,375727345,7
51609,743211375,8
51609,842329218,8
51615,312278586,7
51622,446606251,6
51627,345305183,10
51627,345370775,6
51627,441135560,8
51631,440241537,8
51643,671477099,9
51647,439064872,8
51647,439136369,10
51647,059035342X,10
51651,786862564,8
51654,044022473X,10
51655,425153975,7
51655,440221471,8
51655,440235146,8
51661,385498411,10
51663,345313755,7
51663,345335406,7
51663,373835922,8
51663,082177462X,7
51665,385306024,8
51665,399149155,8
51665,446341916,8
51665,446364762,8
51665,446516317,5
51665,446610178,6
51665,671782525,7
51665,743206061,6
51665,767913795,8
51669,553560247,7
51670,670894494,7
51676,312421273,8
51682,399145885,10
51682,425186709,10
51682,425190641,8
51687,312275420,7
51687,679745580,7
51736,399148450,7
51742,60959037,8
51742,014016930X,3
51742,014100018X,9
51742,345436911,5
51742,375701966,8
51742,375703861,8
51742,375724370,8
51742,375724672,8
51742,375758992,7
51742,380726238,1
51742,385319207,9
51742,385490445,9
51742,425182908,2
51742,449213730,7
51742,449215024,8
51742,449219364,8
51742,449219461,8
51742,449221482,8
51742,449221504,8
51742,449911357,10
51742,451202503,4
51742,451408977,8
51742,452279070,8
51742,553279556,7
51742,553279912,7
51742,553280368,7
51742,679731725,9
51742,679774386,4
51742,068480087X,8
51742,743412028,8
51742,812969812,6
51742,1558743669,2
51755,553573136,10
51759,159184021X,7
51764,553582755,10
51780,141001828,7
51783,316601950,8
51783,440226104,8
51783,446516538,9
51785,345427653,10
51803,345285549,5
51803,345323440,5
51803,425080021,10
51803,425093328,4
51803,449235998,5
51803,553250426,8
51803,553250531,6
51803,553280945,6
51803,553289411,6
51803,059030271X,10
51803,971880107,1
51805,61094110,7
51805,425145638,8
51805,446604844,9
51805,446607711,9
51805,451197410,8
51805,515130044,9
51826,140042598,6
51826,345409469,9
51826,375700757,8
51828,440439884,9
51829,446611867,7
51830,61090891,4
51839,380820293,6
51840,345395069,6
51840,380731851,6
51840,451137965,7
51849,399146164,7
51856,380709546,10
51856,439064872,10
51856,439136369,10
51856,971880107,4
51860,380727501,8
51865,671032658,9
51878,553572210,9
51879,449904067,10
51880,60934913,10
51883,60392452,8
51883,006091565X,10
51883,64400565,10
51883,345334310,8
51883,345370775,7
51883,345384377,8
51883,345384911,8
51883,034540288X,7
51883,345465083,10
51883,380400480,10
51883,380710722,7
51883,385182449,10
51883,385306032,5
51883,385503822,10
51883,425077047,10
51883,440203856,5
51883,440204194,10
51883,440211891,5
51883,446601640,10
51883,449702766,10
51883,451137965,10
51883,451153553,10
51883,451172817,10
51883,451408462,5
51883,553251473,10
51883,553280147,7
51883,671001132,10
51883,671017063,10
51883,067102423X,10
51883,671695126,10
51883,671729454,10
51883,671739441,10
51883,671751506,2
51883,812568710,10
51883,878578730,10
51883,1551666189,10
51883,1551667517,5
51883,1551669412,10
51884,446603422,7
51891,451523377,8
51900,60932139,9
51905,316666343,7
51911,609608339,10
51919,345348109,9
51921,345450892,10
51924,006101351X,9
51924,385486804,7
51924,425147622,8
51924,446391301,6
51925,446606324,6
51926,440214920,1
51926,451204050,8
51926,679751602,7
51926,805019375,6
51941,312265840,9
51941,399146008,10
51941,1565122968,7
51944,312283423,6
51945,375700757,7
51960,679442405,9
51962,452281202,7
51962,553273914,9
51962,670880728,2
51962,684844818,6
51968,140430016,9
51974,3442541751,8
51983,345391802,4
51983,452280621,9
51983,684801221,7
51983,081120068X,10
51986,034530988X,10
51987,316693235,8
51990,039914675X,1
51991,1550544683,10
51992,60930934,7
51992,60977744,8
51992,70212570,9
51992,312195516,8
51992,316569321,9
51992,316929190,8
51992,345389247,8
51992,345434870,10
51992,345435028,7
51992,037540256X,10
51992,380714752,10
51992,385479565,10
51992,039914675X,7
51992,440208459,8
51992,446607711,5
51992,451166582,9
51992,452280621,7
51992,671047507,8
51992,671510053,9
51992,679430946,10
51992,679721886,7
51992,684841185,8
51992,684867621,9
51992,786867175,8
51992,786867647,8
52002,60196092,10
52002,60930535,10
52002,140133488,9
52002,312195516,10
52002,316666343,10
52002,316693715,7
52002,375702709,10
52002,385504209,10
52002,446672211,8
52002,671722131,8
52007,375719180,10
52007,380784491,5
52008,679429220,7
52011,345352661,8
52011,345358805,8
52011,345369351,8
52011,345403959,6
52011,380014300,5
52011,451628039,5
52011,067173590X,5
52011,765346524,9
52013,345348036,8
52018,380789019,10
52018,441000916,8
52018,441304834,8
52021,439136350,10
52021,874778883,10
52026,3423202327,7
52044,441627404,9
52044,449005615,10
52044,679745203,8
52046,446605484,9
52059,871136791,7
52060,441694543,7
52066,679429220,9
52083,425151875,6
52088,399141464,6
52102,743457943,7
52106,446364622,10
52106,553295276,10
52112,375410538,7
52119,345446860,7
52119,679753338,3
52125,553210092,9
52130,60921145,7
52130,312243022,7
52130,037542217X,8
52141,345402871,6
52141,345452534,8
52141,039915079X,5
52141,425191184,5
52141,451188454,3
52141,553285920,8
52143,316777722,9
52159,345404777,7
52159,425180638,8
52159,440224764,5
52159,446610038,9
52159,446610399,6
52159,446611212,10
52159,446612790,7
52159,515134384,7
52159,553260111,10
52159,553574663,5
52159,553580906,7
52159,743418174,8
52175,60175966,9
52175,156007754,9
52175,312952716,5
52175,449912558,8
52175,671510053,10
52175,679735186,2
52175,679743464,10
52175,684801051,6
52189,345361792,8
52189,425184129,7
52197,8401491029,4
52199,156528207,10
52199,312954468,8
52199,312979983,9
52199,345342968,10
52199,345360001,8
52199,345378490,5
52199,375401598,9
52199,380012863,9
52199,380017601,10
52199,380790904,10
52199,380899825,7
52199,395177111,8
52199,449219364,10
52199,059035342X,7
52199,679405283,9
52199,679412956,8
52199,067942573X,10
52199,679433015,9
52199,679433023,9
52199,679441018,8
52199,679454489,9
52199,804102988,10
52199,843944463,10
52199,843949945,8
52199,084395048X,10
52203,2226135022,8
52203,2253010219,7
52226,142001740,6
52226,385318073,6
52226,385334729,7
52228,553560735,8
52242,059035342X,7
52256,804106304,8
52263,425154092,9
52265,3548359698,7
52275,446524131,3
52283,446608815,9
52287,451184963,7
52289,439064872,9
52289,671774670,6
52290,60926317,8
52293,62548662,10
52293,140430016,8
52293,151002290,4
52293,312422156,8
52293,609804138,5
52293,060980619X,7
52293,786868716,5
52296,034538430X,8
52309,684871262,8
52320,679767800,10
52323,3379015180,8
52323,3499227304,10
52328,440225701,10
52329,140244824,9
52329,425162443,7
52329,670865796,9
52329,671003755,7
52330,743469801,7
52330,765303817,8
52343,451163966,10
52350,006050918X,5
52350,60932139,7
52350,156007754,9
52350,312924585,9
52350,345325818,8
52350,345409469,7
52350,380778556,8
52350,380977788,9
52350,439064864,5
52350,439136350,8
52350,439139600,9
52350,043935806X,9
52350,486282112,8
52350,553213695,7
52350,553273914,10
52350,590353403,8
52350,618002219,9
52350,836218221,9
52350,836218523,10
52350,836218787,10
52350,836218981,9
52350,836221362,10
52350,930289234,8
52359,312924585,8
52363,345433491,9
52365,553582127,5
52368,671519816,8
52377,425192938,8
52377,679743464,10
52400,345331354,10
52400,440235502,10
52420,345305183,9
52420,671461494,8
52425,60928336,7
52425,316666343,8
52425,038572179X,8
52425,804106436,8
52425,971880107,5
52435,60934417,6
52435,316780812,5
52436,425190641,7
52438,312971346,9
52438,553099558,8
52438,786861347,7
52445,312195516,9
52449,312195516,9
52449,052594527X,8
52455,552996181,8
52459,345331354,8
52463,553574671,7
52472,140268863,10
52472,440166497,8
52472,440221501,8
52472,055356160X,9
52472,553561618,8
52472,553564528,8
52477,380784491,5
52486,140620869,9
52498,451155750,8
52509,671020943,3
52509,1573229350,5
52521,312955006,10
52521,373483503,10
52521,373484224,10
52521,373484232,10
52521,380718340,10
52521,380762595,10
52521,425146413,10
52521,425147622,10
52521,425154092,10
52521,425158616,10
52521,425169863,10
52521,425178765,10
52521,440224764,10
52521,440237300,10
52521,446601241,10
52521,446602620,10
52521,515133973,10
52521,671023616,10
52521,743457269,10
52525,345447840,8
52525,894805770,7
52531,971880107,5
52532,60391502,6
52532,60928336,7
52532,316601950,10
52532,375500510,8
52532,375504036,9
52558,684835983,6
52563,385501560,9
52570,440236673,10
52574,452282152,10
52574,743400526,10
52574,743457951,10
52584,002542730X,10
52584,28604199,10
52584,28604202,10
52584,60081961,9
52584,60517794,8
52584,60981180,8
52584,140259112,8
52584,140293248,10
52584,140481346,4
52584,316601950,9
52584,316666343,9
52584,316782505,8
52584,316788228,9
52584,345354613,5
52584,345370805,7
52584,345444884,7
52584,373250118,7
52584,375412824,10
52584,375756981,6
52584,380018179,10
52584,038079487X,9
52584,385335121,8
52584,385492081,9
52584,385499825,10
52584,385502532,9
52584,042510687X,6
52584,440221099,8
52584,440224675,10
52584,446350109,5
52584,446350982,7
52584,446606812,7
52584,446672211,8
52584,449006344,8
52584,449134482,4
52584,449213447,9
52584,451142934,8
52584,451161343,7
52584,451184963,10
52584,451202821,8
52584,452281881,9
52584,553209671,3
52584,553272535,8
52584,553578316,4
52584,609804138,7
52584,679750789,9
52584,684862719,8
52584,684865742,8
52584,684867818,7
52584,684872153,9
52584,688177751,8
52584,743418174,10
52584,786889020,10
52584,804106304,7
52584,080410753X,8
52584,804108749,8
52584,080411109X,9
52584,804115761,5
52584,812570944,7
52584,898159954,8
52586,316785644,10
52586,385486804,8
52586,385512104,9
52601,345380371,6
52614,66214440,9
52614,312979975,10
52614,373691300,10
52614,373835876,7
52614,446361739,10
52614,515120618,10
52614,515132292,10
52614,525946284,10
52614,525946500,9
52614,553295977,10
52614,055356160X,8
52614,671010085,10
52614,671034022,10
52614,671042505,10
52614,671568833,10
52614,067187098X,10
52614,082177512X,9
52614,1551668769,5
52614,1551669374,6
52616,446607657,10
52616,671024094,8
52618,345388771,7
52622,671002031,8
52631,1558743669,10
52635,375700757,10
52635,385335830,7
52635,971880107,5
52664,006001203X,10
52667,671034022,8
52670,312980140,9
52670,385720467,5
52670,425147622,5
52670,440224705,8
52670,679444815,10
52671,345348109,10
52673,2070388905,7
52676,99740516,9
52676,330334026,2
52683,439136350,10
52691,671867113,10
52752,60502258,10
52768,345413865,7
52775,385494785,9
52790,345391802,10
52802,743437640,8
52803,374172897,6
52803,684864843,8
52807,64400565,8
52807,440405483,8
52807,684865742,9
52807,740723367,9
52811,316769487,9
52811,373484224,1
52811,451172817,7
52811,515130389,5
52814,151002290,5
52816,451177096,7
52832,440967694,6
52832,452264464,1
52832,684801523,8
52839,330253603,8
52845,345417623,8
52845,067976402X,6
52846,380731851,9
52847,971880107,8
52851,312282990,9
52851,312283709,5
52851,618173870,8
52852,316154059,7
52853,60198133,8
52853,031208188X,9
52853,312134517,8
52853,312978383,8
52853,345334310,8
52853,345384911,8
52853,373484836,8
52853,440202043,9
52853,440212561,9
52853,440222656,8
52853,044022425X,9
52853,440439884,10
52853,044100069X,8
52853,441328091,8
52853,449702766,9
52853,051508901X,8
52853,515126098,7
52853,515131229,7
52853,515132020,6
52853,515134368,7
52853,553278592,7
52853,590457225,7
52853,590484753,7
52853,679801146,8
52853,067988288X,8
52853,684864843,7
52853,821769278,7
52860,385730586,10
52886,316601950,8
52887,60192119,10
52887,375705171,8
52887,451183940,8
52887,553802496,5
52888,375703764,10
52894,553280589,9
52897,380809362,8
52897,553280589,8
52903,373250126,7
52903,451203895,4
52903,802130208,8
52912,038533558X,9
52917,60391553,6
52917,60928336,4
52917,61042935,6
52917,61093491,6
52917,61096113,7
52917,61097861,8
52917,140258795,8
52917,140262032,8
52917,312965338,3
52917,330352253,8
52917,345387651,7
52917,345427637,4
52917,034543448X,8
52917,345434498,6
52917,380012863,5
52917,380423901,7
52917,380798565,5
52917,385333927,6
52917,385474903,8
52917,440241073,6
52917,446301582,8
52917,446602345,8
52917,449003787,6
52917,449212602,8
52917,449213447,7
52917,449216861,7
52917,449219461,7
52917,449221393,7
52917,515115649,6
52917,515116173,6
52917,515117234,7
52917,553568701,6
52917,067169507X,5
52917,743203178,8
52917,804106304,7
52917,836218310,6
52917,836218620,9
52917,836218817,7
52917,894808249,6
52917,1885211279,8
52924,767905199,6
52926,345445848,8
52926,037570745X,8
52927,440224071,6
52928,846630679X,9
52947,055356451X,8
52961,684848961,10
52963,399145621,8
52968,067976402X,1
52969,375502238,7
52984,156006529,5
52984,440221099,5
52987,038572179X,4
52987,451524934,7
52993,043935806X,10
52993,553562967,10
52994,345370775,5
52994,044022165X,5
52994,517556278,5
52994,804102988,9
53010,316693200,9
53018,345452550,10
53027,067103619X,8
53027,679454446,5
53036,743418174,9
53036,1885211279,7
53042,345427637,9
53042,446603929,4
53042,553375407,8
53042,553564528,7
53042,971880107,1
53042,1400031354,10
53042,1400031362,10
53046,61097667,8
53046,743411250,6
53054,399145885,5
53055,1551667517,8
53057,451451430,5
53059,671014196,9
53060,375726403,6
53069,312243022,5
53069,345342968,10
53069,385494149,7
53069,786885688,6
53069,1580628362,5
53076,441001416,8
53077,446604232,7
53084,553280589,7
53086,743237188,5
53091,140272658,10
53095,452282152,9
53097,446667900,7
53100,316569321,9
53104,61014591,8
53107,034541005X,10
53109,553296981,10
53117,446310786,10
53123,767903862,7
53125,1573220221,9
53126,375502238,9
53130,140254544,5
53132,385507593,8
53137,380897393,8
53140,345370775,10
53140,345417623,8
53140,671737791,7
53140,767900383,5
53140,193156146X,8
53142,425167313,10
53149,3404130014,8
53150,038079487X,8
53150,425184943,7
53169,553295608,8
53169,684195976,7
53174,64471063,9
53174,312195516,10
53174,312924585,10
53174,316601950,10
53174,316603570,7
53174,316690619,2
53174,316693200,8
53174,316781142,9
53174,345350499,10
53174,034540761X,9
53174,345409973,9
53174,345417623,10
53174,345423402,10
53174,375707972,10
53174,385199570,9
53174,385421982,9
53174,385502532,9
53174,385504209,10
53174,397306938,9
53174,440206154,10
53174,440212561,10
53174,440215625,10
53174,044022425X,9
53174,440431808,10
53174,441172717,10
53174,441783589,8
53174,446364193,7
53174,446605239,10
53174,446611085,10
53174,451172817,10
53174,515093556,10
53174,517556278,9
53174,553260111,10
53174,553268880,9
53174,553575406,9
53174,671034057,10
53174,679419462,8
53174,679433015,8
53174,679441018,7
53174,943233437,10
53177,1400030927,6
53186,345326490,8
53189,425174271,8
53189,446356875,7
53189,446607657,8
53200,671510053,9
53205,515120278,5
53220,60185074,9
53220,61000280,6
53220,61030597,9
53220,61031410,9
53220,006109594X,8
53220,312983301,8
53220,312985207,8
53220,312993536,9
53220,316602051,8
53220,316602906,10
53220,034541389X,7
53220,345418018,8
53220,034543448X,6
53220,373218540,7
53220,380718340,8
53220,038550120X,8
53220,385511612,6
53220,039914563X,9
53220,399146253,8
53220,042512164X,9
53220,425145638,9
53220,425180050,8
53220,425182908,8
53220,425191184,9
53220,440224845,8
53220,440225825,10
53220,440236061,9
53220,440236169,7
53220,440236673,10
53220,440241073,10
53220,440241537,10
53220,446358576,8
53220,446360856,7
53220,446364193,10
53220,446521582,6
53220,446600474,8
53220,446601241,10
53220,446602450,8
53220,446603716,10
53220,446603856,9
53220,446604801,10
53220,446605484,10
53220,446606189,10
53220,446607711,7
53220,446609404,10
53220,446610038,10
53220,446612545,10
53220,446612790,10
53220,446613266,10
53220,446678457,8
53220,449002985,6
53220,449219461,10
53220,451180410,9
53220,451180429,8
53220,451202244,8
53220,451203054,7
53220,451208765,9
53220,451210638,8
53220,553279556,9
53220,553280368,8
53220,553576798,7
53220,553576801,9
53220,553579606,9
53220,553581929,7
53220,671016768,9
53220,067102096X,7
53220,671023187,10
53220,671023209,9
53220,671024248,8
53220,671743058,10
53220,671787454,10
53220,743437802,8
53220,786889608,8
53220,786889756,7
53228,002542730X,10
53229,375713344,8
53229,802130208,8
53236,64401847,8
53236,425161242,9
53236,671741195,8
53241,60958022,8
53241,60976845,9
53241,60987529,7
53241,60987561,8
53241,140042210,8
53241,140119906,8
53241,312195516,8
53241,316284955,9
53241,345370805,6
53241,375412530,7
53241,425114236,9
53241,425167313,7
53241,044900371X,9
53241,449003981,8
53241,449910571,8
53241,670892963,7
53241,671472569,8
53241,068803036X,8
53241,786866586,7
53241,804108897,8
53241,804114986,8
53245,142000205,7
53248,140270590,8
53254,439139597,10
53254,043935806X,9
53254,440237556,10
53256,345303067,7
53256,345375211,10
53256,440208149,10
53256,440224764,8
53256,440405483,10
53256,440487617,10
53256,440498058,10
53256,451184963,10
53256,553268945,7
53256,684810387,5
53256,767905180,8
53259,553277472,9
53265,515090506,10
53265,515102652,10
53265,051510566X,10
53265,515107867,10
53265,515113328,10
53265,515115649,10
53265,515118249,10
53265,515120278,10
53274,689808828,9
53274,1558743669,9
53278,60652934,7
53278,60927569,9
53278,60928336,8
53278,60987561,9
53278,140067779,9
53278,140328696,8
53278,156027321,8
53278,345348036,10
53278,385475772,7
53278,553274503,9
53278,553275976,8
53278,684833395,9
53278,1573225789,8
53278,1573228737,7
53278,1853260002,8
53281,515132187,9
53281,671793489,7
53298,553272535,9
53301,316777722,10
53301,679439382,3
53301,1573225517,9
53304,142004235,3
53304,312265859,8
53304,316603287,8
53304,316693251,7
53304,316969680,7
53304,380977303,7
53304,385313632,8
53304,385504209,10
53304,399142789,7
53304,399146253,8
53304,399147195,7
53304,399149325,8
53304,446531316,7
53304,446604534,4
53304,553107305,7
53304,055337933X,10
53304,553801279,6
53304,553803328,8
53304,679459618,10
53304,688156134,10
53304,786866586,7
53319,66238501,10
53332,425133540,8
53332,440213525,9
53332,440222656,9
53346,446670251,10
53365,440211263,10
53365,449005836,10
53365,515124214,7
53365,743467523,9
53365,842332251,10
53369,425152901,10
53376,64406970,7
53376,439139597,10
53376,446363251,6
53377,679446486,7
53384,446670251,9
53390,60502258,8
53390,375506039,6
53390,449907481,8
53392,60928336,7
53392,345436911,9
53392,375705198,9
53392,375705856,8
53392,375727345,8
53392,380732149,6
53392,038533334X,8
53392,385512104,8
53392,440237416,9
53392,449002985,10
53392,451149513,10
53392,052594527X,10
53392,1558531025,9
53394,1558745718,7
53400,375725784,8
53400,446671002,5
53401,345354613,10
53406,684801523,3
53408,60929871,7
53408,310209307,8
53408,385504209,9
53408,451524934,7
53410,553801821,8
53411,345435249,10
53414,60175400,10
53414,316666343,9
53414,345435168,8
53414,374129983,10
53414,375411550,8
53414,446530522,10
53414,670894605,10
53414,074322535X,10
53414,743436210,10
53414,786861363,9
53418,60928336,8
53418,60932759,9
53418,316182540,9
53418,345370775,9
53418,345417623,7
53418,440211263,8
53418,440221471,9
53418,044022165X,9
53418,446672211,9
53418,553213059,8
53418,553213423,9
53418,553258001,8
53418,553260111,2
53418,553278215,9
53418,684864843,8
53418,080411109X,8
53418,894805770,10
53420,375727345,5
53426,446608955,8
53430,080410526X,1
53443,60930535,8
53443,399138714,5
53446,385504209,7
53447,517542099,10
53448,553256696,9
53456,312305060,7
53456,031231616X,9
53456,316096199,6
53456,345337662,9
53456,375703675,7
53456,380703882,6
53456,439136369,10
53456,440174643,8
53456,449212602,8
53456,449911519,9
53456,451169530,6
53456,451191145,5
53456,452282152,8
53456,553273914,8
53456,671027360,10
53456,671027387,8
53456,894716905,7
53456,1573221775,7
53458,316666343,3
53458,671014218,7
53458,786867345,9
53458,805036504,7
53476,553582917,9
53477,380814021,10
53481,080411109X,6
53490,375706410,7
53496,66214122,7
53501,553275976,7
53506,312421273,2
53506,345404793,8
53510,451524934,8
53515,312255012,9
53515,446611808,8
53515,679457526,6
53515,684857820,8
53515,821772279,5
53517,743411323,9
53520,312955006,5
53520,440225825,7
53520,446353205,7
53520,446360856,7
53520,446605409,7
53520,446608262,7
53520,553580884,7
53520,671000306,5
53527,014006690X,9
53527,345285859,9
53528,440236738,8
53533,1555611435,8
53534,394900014,10
53537,345460359,7
53537,385510438,9
53537,446605239,9
53545,64403319,10
53564,316777730,9
53564,767905180,8
53567,553579606,8
53575,345335287,6
53575,345378490,9
53575,441569595,5
53575,044651862X,5
53575,449006522,5
53575,812550706,9
53575,1558531025,6
53575,1558532161,6
53577,60934913,9
53590,60930535,10
53590,140244824,8
53590,330332775,8
53590,345361792,9
53590,345439104,8
53590,375703861,9
53590,038082101X,8
53590,385720955,8
53590,067088300X,8
53590,671749609,7
53590,679751114,6
53590,081296666X,6
53604,345417623,10
53605,60955775,7
53605,345447840,10
53605,042510687X,5
53605,425154092,7
53605,446606812,6
53605,553575538,5
53605,553579606,5
53605,671016768,6
53608,385199570,10
53614,60936363,10
53614,99245027,10
53614,140046569,10
53614,142003727,7
53614,345337662,10
53614,038082101X,10
53614,385413041,7
53614,038550120X,8
53614,425155404,8
53614,425155943,9
53614,044021145X,10
53614,440220602,10
53614,044022165X,8
53614,440224675,7
53614,440224764,10
53614,440236673,10
53614,446609404,9
53614,446611212,10
53614,451169522,10
53614,451180232,10
53614,451456521,10
53614,671004530,10
53614,671014919,7
53614,671759345,7
53614,679735771,8
53614,679751521,9
53614,743211375,7
53614,1573229571,9
53623,345348109,10
53623,345418913,10
53623,345453743,10
53628,140620222,5
53628,380789019,9
53628,590660543,10
53628,2253057843,7
53628,2253137243,9
53628,2253144452,9
53628,2253150185,9
53628,2253152846,8
53628,2742743537,7
53645,440236053,8
53648,446603422,9
53659,140293248,10
53659,345446666,9
53659,553576089,8
53659,671014196,6
53660,449006565,8
53663,380731851,9
53663,044022165X,10
53663,440241537,10
53663,044661064X,8
53663,446611778,10
53663,446612790,10
53663,451410319,8
53663,671011367,8
53664,515121843,9
53664,051512317X,9
53664,515124214,9
53664,515126772,8
53664,515128546,9
53664,515128554,9
53664,515133973,10
53664,553584049,6
53664,671036505,8
53664,074324642X,10
53664,743411269,8
53678,043935806X,9
53699,671003755,7
53707,038089968X,9
53729,61013706,6
53729,61059072,8
53729,61099341,7
53729,156027321,8
53729,312306326,6
53729,316666343,8
53729,330352253,6
53729,385504209,9
53729,385605145,9
53729,425176037,7
53729,440343690,9
53729,446310786,8
53729,446671002,6
53729,451163966,8
53729,571206484,9
53729,767915062,8
53759,043935806X,9
53765,312978367,8
53775,440211727,10
53775,553579606,9
53783,8401491029,5
53790,375719180,5
53790,1400031362,5
53808,8445071408,1
53830,399145885,7
53841,425158594,10
53841,449907481,10
53841,451205421,10
53841,553580221,10
53846,60173289,8
53846,140133488,9
53846,345333756,8
53846,345370775,7
53846,375421440,8
53846,399146431,7
53846,044023722X,10
53846,671880187,9
53846,743225325,7
53846,743411323,9
53846,876120796,9
53846,1400034779,9
53851,316666343,8
53851,385418493,7
53851,067976397X,9
53904,446672351,5
53932,425129586,9
53938,446527041,10
53938,446531332,10
53942,439136369,10
53942,439139600,10
53944,042518286X,9
53946,068484267X,8
53965,380018179,10
53978,60809833,10
53978,553211757,10
53980,316284955,7
53981,684848406,7
53988,60932759,5
54000,385720106,9
54005,425177173,9
54005,440234743,9
54005,595256368,10
54010,767905938,6
54016,316666343,9
54031,743211383,4
54035,1400031354,8
54035,1400034779,8
54042,671496174,9
54053,446670111,9
54064,446527289,6
54068,679760806,5
54070,380727501,9
54072,312980159,9
54072,446606324,7
54072,451204956,9
54072,451206673,8
54072,553260111,4
54074,345445856,4
54081,515094978,6
54091,088730866X,7
54092,140003065X,5
54113,449211479,8
54114,553802496,10
54116,3404148665,9
54118,971880107,7
54121,3442092981,8
54130,399142789,6
54130,440221471,8
54132,1558743669,7
54145,044661193X,8
54148,971880107,2
54161,385424736,7
54161,812534832,10
54161,836218981,10
54167,380730138,8
54193,60086386,6
54193,64400964,7
54193,014028009X,7
54193,385335482,8
54193,385335881,7
54193,679783571,8
54193,696217120,5
54193,743418204,8
54193,157322930X,4
54199,380789019,10
54200,836220498,8
54205,345428196,4
54205,553578685,8
54206,451172817,7
54206,451192036,9
54206,067150987X,10
54206,1400060737,10
54207,553279556,9
54208,425116840,8
54218,590962736,8
54218,688171478,8
54222,684835983,8
54222,684853507,9
54222,684855631,7
54222,878578730,5
54233,399146113,6
54236,446613053,8
54236,671567829,10
54245,446608955,9
54248,515119644,8
54275,425192938,6
54281,842329129,10
54282,571206484,8
54283,60199652,10
54283,385720106,10
54283,553099558,7
54283,679448594,2
54283,067976402X,2
54283,743225406,10
54289,044651652X,8
54290,140178724,9
54290,440204887,8
54290,451524934,8
54290,553375407,8
54290,802130208,9
54293,671042858,9
54304,440211263,8
54305,375413634,7
54315,61015725,10
54326,671000306,10
54328,553582658,8
54335,60516283,3
54335,312983832,8
54335,312995423,8
54335,345313755,8
54335,373218958,7
54335,373218966,7
54335,385510438,8
54335,425191184,8
54335,425192725,10
54335,043935806X,10
54335,044023722X,8
54335,440241537,8
54335,446608955,10
54335,446610399,8
54335,446612510,8
54335,451209907,9
54335,051513595X,8
54335,515136379,8
54335,553584375,8
54335,671024108,7
54335,671027360,8
54335,671027387,8
54335,743417682,8
54335,821776037,8
54335,1400034779,8
54349,64405176,10
54351,743411250,8
54354,316969443,10
54357,316769509,8
54362,375506039,9
54368,068484477X,8
54370,044022165X,8
54373,60959037,6
54374,380698439,10
54374,449904067,10
54374,553573136,9
54379,446606189,8
54392,553569910,10
54412,7170866,6
54412,61009059,8
54413,044023722X,8
54416,451208080,6
54429,043935806X,10
54429,786881852,10
54432,786866586,4
54434,61092002,9
54446,316601950,8
54453,345351525,6
54453,034538475X,5
54453,345432401,3
54453,425098648,7
54453,051513290X,6
54453,553250426,10
54453,553582895,9
54453,971880107,1
54459,380728133,8
54460,515128546,8
54474,385504209,9
54486,60391626,8
54490,688171478,6
54492,842329161,8
54492,842329250,8
54492,842329293,8
54492,842332286,9
54492,842332294,8
54493,804106304,9
54497,156027321,8
54497,385722206,7
54497,446691798,7
54507,60915544,10
54507,670894605,10
54511,446611212,8
54511,449217205,8
54511,743418174,9
54512,006109921X,8
54512,61099694,8
54512,440216818,8
54512,553578685,10
54512,067103619X,5
54514,345420438,3
54527,037570485X,10
54528,440215285,6
54528,671004549,8
54528,671027360,9
54528,671027387,8
54547,61096113,4
54547,399149392,10
54547,425180638,10
54547,044651862X,7
54547,446519790,5
54564,373285000,6
54564,743236742,7
54569,014025448X,8
54574,385498802,8
54578,380789035,10
54578,451163516,9
54578,671047329,9
54578,767914767,8
54581,038549081X,8
54589,316287555,6
54589,671701231,8
54589,671873202,7
54605,345351525,7
54605,553280589,7
54605,553560441,4
54605,671042262,7
54605,671894455,5
54605,804106304,8
54605,080411109X,7
54610,61097101,8
54614,312265840,10
54617,60502258,8
54622,61032425,8
54622,140430105,8
54622,316693251,8
54622,316693286,8
54622,345380371,5
54622,345432401,7
54622,380012863,8
54622,038079828X,7
54622,042510107X,8
54622,440225701,7
54622,446364193,9
54622,044661162X,5
54622,451167716,9
54622,451187849,7
54622,553264079,5
54622,553279556,8
54622,553576143,7
54622,671880608,8
54624,375508562,8
54624,836218515,10
54624,836220625,10
54624,895261901,9
54628,385497466,5
54630,553284118,8
54632,553580906,6
54634,425175405,7
54638,446527130,7
54648,395177111,10
54648,971880107,3
54652,425178102,9
54652,425184226,7
54652,451167317,6
54652,553565915,3
54652,553572997,8
54652,743417682,4
54653,440226104,5
54654,374121230,7
54655,316154059,8
54655,385504209,7
54672,373218192,6
54679,425153975,5
54704,451184963,3
54716,375703861,1
54716,375727345,9
54730,60932139,10
54731,140274154,7
54731,076790382X,8
54740,60532149,9
54740,014023828X,8
54740,385333412,4
54740,767905202,8
54750,312983832,7
54751,684818868,8
54752,038001503X,10
54757,385508417,6
54757,553575538,3
54783,067976402X,6
54808,006101351X,10
54808,055334949X,9
54808,553377876,9
54812,440998050,10
54812,1566840287,8
54817,91882087,7
54817,451167805,7
54817,552999954,7
54818,425174344,6
